,@id,amenity,name,@lat,@lon,contact:phone,contact:website,addr:city,addr:street
6168,2030963008,kindergarten,Kindergarten Aufgepasst,52.4809522,13.3205763,,https://www.aufgepasst.de,Berlin,Blissestraße
6169,2031211182,doctors,Erste Hilfe für Kinder,52.5420853,13.3421616,,,,
6170,2031641135,bar,Rum Trader,52.4984384,13.3266289,,,,
6171,2031964340,fast_food,Arian Pizzeria,52.4812483,13.347298,,,Berlin,Hauptstraße
6172,2032547417,post_office,Zeitungen & Tabakwaren Barth,52.4839559,13.3612903,,,,Leberstraße
6173,2033281037,cafe,SETs,52.5024401,13.3166875,,http://www.setsberlin.de/index.html,Berlin,Schlüterstraße
6174,2033283081,ice_cream,Canal,52.5242166,13.4021071,,,Berlin,Rosenthaler Straße
6175,2035095456,college,Peter-A.-Silbermann-Schule (Berliner Abendgymnasium für Berufstätige),52.4843424,13.3194296,,,,
6176,2038343429,restaurant,Café Journale,52.5068334,13.3983221,+49 30 25292945,http://www.cafejournale.de,Berlin,Lindenstraße
6177,2039616248,doctors,"Dr.med. Irmgard Wiecha, Augenheilkunde",52.4660896,13.4697318,,,,
6178,2040942693,dentist,Dr. Haase,52.4915863,13.3171365,+4930 863 99 100,http://www.zahnarzt-drhaase.de,Berlin,Hohenzollerndamm
6179,2040942694,dentist,"Zentrum für Implantologie, Oralchirurgie und Mund-, Kiefer- & Gesichtschirurgie",52.4916443,13.3172726,+49 30 8609870,https://oralchirurgie-wilmersdorf.berlin/,Berlin,Hohenzollerndamm
6180,2046262883,post_office,PIN Mail AG,52.5021696,13.3529111,,,Berlin,Karl-Heinrich-Ulrichs-Straße
6181,2049101840,driving_school,Metropol Taxischule,52.4942285,13.3873348,,,,
6182,2049101841,social_facility,Familienzentrum Mehringdamm,52.4872518,13.3853703,,,,
6183,2051621642,restaurant,Wilma Restaurant & Sportsbar,52.4839994,13.3222878,,,Berlin,Straße am Schoelerpark
6184,2055163663,pub,Tresen-Treff,52.488047,13.3367481,,,Berlin,Berliner Straße
6185,2055250041,bank,Santander,52.4857957,13.3341149,,,Berlin,Badensche Straße
6186,2055764145,fast_food,Green & Cream,52.5266761,13.3731734,,,,
6187,2055882111,restaurant,Marjellchen,52.5031689,13.3178402,,,Berlin,Mommsenstraße
6188,2055882113,restaurant,Mondo Pazzo,52.503292,13.3174039,,,Berlin,Schlüterstraße
6189,2055882136,restaurant,QBA,52.5034705,13.3174241,,,Berlin,Schlüterstraße
6190,2057504112,fast_food,Bier's S Friedrichstraße,52.5202536,13.3880742,,,Berlin,Friedrichstraße
6191,2058457544,community_centre,Kaffee Immanet,52.5323202,13.4243514,+49 30 44024336,http://www.gfajev.de/,Berlin,Immanuelkirchstraße
6192,2061641253,social_centre,"B-Laden, Nachbarschaftstreff",52.533516,13.3598282,,,Berlin,Lehrter Straße
6193,2063153963,restaurant,PizzaLiebe,52.4287929,13.3278647,,,Berlin,Lankwitzer Straße
6194,2063612252,restaurant,Mundvoll,52.503117,13.4207589,,,Berlin,Waldemarstraße
6195,2068646525,bar,Fuks,52.4897279,13.4262801,,,Berlin,Hobrechtstraße
6196,2072306201,pub,Bilderpinte,52.5431068,13.4385652,,,Berlin,Naugarder Straße
6197,2072371209,cafe,Aspawa Patisserie Cafe & Frühstückshaus,52.5268335,13.3363386,,,Berlin,Turmstraße
6198,2073820376,fast_food,döner Inn,52.5230102,13.4119395,,,,
6199,2073820426,fast_food,Coffeeshop Inn,52.5231367,13.4119902,,,,
6200,2075875010,post_office,kkiosk,52.5240318,13.4618807,,,Berlin,Hermann-Blankenstein-Straße
6201,2075993083,brothel,Jasmin Thaimodelle,52.4836191,13.5262479,,,Berlin,Treskowallee
6202,2076179041,restaurant,Berlin Moscow,52.5170512,13.3847237,,http://www.berlinmoscow.net/,Berlin,Unter den Linden
6203,2083174985,restaurant,House of Doan,52.5316773,13.4321318,,https://www.houseofdoan.de,Berlin,Hufelandstraße
6204,2085088144,bar,Gaststätte Berlinicke Stuben,52.466406,13.3776078,,,,
6205,2089029498,restaurant,Guten Dag,52.5395739,13.406498,,,Berlin,Oderberger Straße
6206,2091658201,fast_food,Al-Sultan Grill,52.5273535,13.3274457,+49 30 83100255,,Berlin,Huttenstraße
6207,2091658202,fast_food,El-Reda,52.5273818,13.3271759,+49 30 3911119,,Berlin,Huttenstraße
6208,2092028435,social_facility,Diakoniewerk Simeon,52.4519098,13.4529515,,,Berlin,Buschkrugallee
6209,2092874758,restaurant,WrapMe,52.5196666,13.4021776,,,Berlin,St.-Wolfgang-Straße
6210,2093602596,theatre,Fabriktheater,52.5342712,13.3595034,,,Berlin,Lehrter Straße
6211,2094774970,library,Kunstbibliothek,52.5085131,13.3669367,,,,
6212,2095453480,restaurant,Chung,52.4985833,13.4469625,,,Berlin,Schlesische Straße
6213,2095453491,restaurant,Il Pizzaiolo,52.4984943,13.4471612,,,Berlin,Schlesische Straße
6214,2095900330,cafe,Aux Délices Normands,52.4993125,13.3075146,,,Berlin,Brandenburgische Straße
6215,2095900366,cafe,Breets,52.4994919,13.3075003,,,Berlin,Brandenburgische Straße
6216,2097328349,restaurant,Le Food,52.549529,13.4480508,,,Berlin,Langhansstraße
6217,2098147261,pharmacy,Doc Maier,52.4467545,13.3418127,,,Berlin,Siemensstraße
6218,2098147300,restaurant,Piadina Mia,52.4472622,13.3421455,,,Berlin,
6219,2098221272,pharmacy,Markus Apotheke,52.4481027,13.3397351,,,Berlin,Albrechtstraße
6220,2098237370,restaurant,Tony´s Ristorante,52.4492328,13.3387322,,,Berlin,Albrechtstraße
6221,2098246712,fast_food,Kebap House,52.4508328,13.3385215,,,Berlin,Steglitzer Damm
6222,2098280282,pub,Simon´s,52.4461419,13.3443232,,,,
6223,2098280297,restaurant,Trattoria Ti Amo,52.4467908,13.3430905,,,,
6224,2098290149,cafe,Cafe Sammeltasse,52.4354778,13.3447856,,,Berlin,Kaiser-Wilhelm-Straße
6225,2098311147,cafe,INI-Keller,52.5119946,13.3241953,,http://asta.tu-berlin.de/drupal7/leben/inis,Berlin,Straße des 17. Juni
6226,2098313193,restaurant,Pizzeria Da Luma,52.531259,13.3444804,,,Berlin,Birkenstraße
6227,2102300970,kindergarten,Die kleinen Frösche,52.5495968,13.3612097,,,,
6228,2102301336,cafe,Café Largo,52.5506121,13.3594236,+49 30 24327963,https://www.cafelargo.de/,Berlin,Malplaquetstraße
6229,2102541972,cafe,Bäckerei & Konditorei Buchwald,52.521226,13.3476767,+49 30 3915931,http://www.konditorei-buchwald.de,Berlin,Bartningallee
6230,2102927601,dentist,Dres. Zimny & Kollegen,52.4961549,13.3237877,,https://www.zahnarzt-zimny.de/,Berlin,Uhlandstraße
6231,2104391883,restaurant,Jungfernmühle,52.4322379,13.4682295,,,Berlin,Goldammerstraße
6232,2104832785,fast_food,Linden Grillhaus,52.5646694,13.5047616,,,Berlin,Prerower Platz
6233,2105765792,pub,Richie's Cafe-Bar,52.5486051,13.3476337,,,Berlin,Seestraße
6234,2105895889,clinic,Ärztehaus am Tempelhofer Hafen,52.4555574,13.3860897,,,Berlin,Tempelhofer Damm
6235,2109017886,restaurant,Sissi,52.4975169,13.3468293,,,Berlin,Motzstraße
6236,2110613369,pharmacy,Oldenburger Apotheke,52.5302571,13.3359327,+49 30 3952654,,Berlin,Oldenburger Straße
6237,2110712896,pub,Bigalke,52.4668934,13.3219846,,,,
6238,2110728563,fast_food,McDonald's,52.4652684,13.3278357,,,,
6239,2110729365,fast_food,La pizza di Russillo,52.4647929,13.3277358,,,,
6240,2117481094,doctors,Dr. Otmar Seitz,52.4666796,13.4315627,,,,
6241,2121100044,restaurant,Nanoosh,52.5123148,13.3910599,,https://nanoosh-germany.de/,Berlin,Mohrenstraße
6242,2121100045,restaurant,Sagrantino,52.5158454,13.3901542,,http://www.sagrantino-winebar.de,,
6243,2121102691,restaurant,Sushi Miyabi,52.5200637,13.3907331,,,,
6244,2121135269,biergarten,Gulliver,52.4471256,13.3165307,,,Berlin,Marschnerstraße
6245,2121663158,cafe,Roca,52.505405,13.3333868,,,,
6246,2121873841,atm,Postbank,52.4348838,13.343044,,,,
6247,2123271378,restaurant,Juki,52.5417849,13.4151593,+49 30 44324636,http://www.juki.me/,Berlin,Lychener Straße
6248,2123926211,restaurant,Trattoria Terra Sarda,52.5485196,13.4201111,,,Berlin,Stahlheimer Straße
6249,2125008952,restaurant,The Kitchen,52.4883754,13.4266378,,,,
6250,2125027803,community_centre,Quartiersmanagement Pankstraße,52.5468526,13.3666534,+49 30 74746347,,Berlin,Prinz-Eugen-Straße
6251,2126202628,nightclub,Orchidea,52.551145,13.3672515,+49 157 79 13 79 14,,Berlin,Reinickendorfer Straße
6252,2126217579,cafe,Yesil Çam,52.5457235,13.3616876,,,,
6253,2126473947,restaurant,Castel Montecroce,52.4860426,13.3942041,,,,Friesenstraße
6254,2126473948,cafe,Goldfries,52.4856879,13.3941757,,,Berlin,Schwiebusser Straße
6255,2127423442,bar,Destille,52.5517605,13.3618932,,,,
6256,2130416681,restaurant,Steakhaus Barbecue,52.4444932,13.4337931,,,Berlin,Britzer Damm
6257,2131992134,restaurant,Sorriso,52.5038063,13.3478626,,,Berlin,Kurfürstenstraße
6258,2132288603,events_venue,Rosa-Luxemburg-Stiftung,52.5131291,13.4407466,,,Berlin,Franz-Mehring-Platz
6259,2133391708,school,Neue Schule für Fotografie,52.5309477,13.3999915,,,Berlin,Brunnenstraße
6260,2134648578,school,InBit Institut,52.4940876,13.4463857,,,,
6261,2134870359,social_facility,Die Kiezschwestern,52.5149986,13.4858612,,,Berlin,Ruschestraße
6262,2136471642,kindergarten,Kita,52.4979541,13.3056139,,,,
6263,2136530559,vending_machine,Deutsche Bahn,52.5098877,13.4972471,,,,
6264,2136530571,vending_machine,Deutsche Bahn,52.5099094,13.4972111,,,,
6265,2138380286,fast_food,Star Döner,52.5255442,13.5202069,,,,
6266,2139858469,restaurant,Kochkunst & Ereignisse,52.4975221,13.3183359,,,Berlin,Sächsische Straße
6267,2139861333,pharmacy,Apotheke am Olivaer Platz,52.4996926,13.3125891,+49 30 8814410,http://www.apotheke-am-olivaer-platz.de,Berlin,Olivaer Platz
6268,2139861379,pharmacy,Cornelia-Apotheke,52.4983285,13.311984,+49308824435,http://www.cornelia-apotheke.de/,Berlin,Konstanzer Straße
6269,2139861395,kindergarten,Kita el caracol/Gestaltpäd.Kindergarten e.V.,52.496128,13.311787,+49 30 8813708,,Berlin,Zähringerstraße
6270,2139861396,pharmacy,Konstanzer Apotheke,52.4963688,13.3110344,,,Berlin,Konstanzer Straße
6271,2139861397,restaurant,Numero Uno,52.4993882,13.3124301,,,Berlin,Olivaer Platz
6272,2139861400,atm,Santander,52.4989785,13.3122429,,,Berlin,Konstanzer Straße
6273,2140292702,cafe,Engelberg,52.539702,13.4072172,,,Berlin,Oderberger Straße
6274,2140446548,grave_yard,Italienischer Hain,52.526074,13.2746629,,,,
6275,2140561477,tutoring,Lernpraxis Anja Felber,52.5270625,13.4050697,,,Berlin,Steinstraße
6276,2140694376,restaurant,Hako Ramen,52.5384963,13.4093473,,,Berlin,Kastanienallee
6277,2140736759,ice_cream,Pingolino,52.5407603,13.4059926,,,Berlin,Eberswalder Straße
6278,2140769744,restaurant,Anh Thi,52.5496325,13.4186731,,http://www.anhthi.de/,Berlin,Scherenbergstraße
6279,2141331441,restaurant,Miss Vegan,52.5026543,13.3369574,,,Berlin,Marburger Straße
6280,2141331446,restaurant,La Sepia,52.5032948,13.337074,,,Berlin,Marburger Straße
6281,2141331447,restaurant,Little Green Rabbit,52.5032596,13.3375593,,,,
6282,2141331449,restaurant,Chicago Williams BBQ,52.5029805,13.3372852,,,Berlin,Marburger Straße
6283,2141331450,restaurant,Ribs & More,52.5025596,13.3368618,,,Berlin,Marburger Straße
6284,2141331451,restaurant,Cao Cao,52.5031866,13.3369581,,,Berlin,Marburger Straße
6285,2141487870,fast_food,Madona,52.4916279,13.3780435,,,,
6286,2143425555,pub,Holsten-Eck,52.4918221,13.394772,,,,
6287,2143425558,cafe,Mokkabar,52.4919617,13.3939307,+49 30 6948868,http://mokkabar.net,Berlin,Gneisenaustraße
6288,2143425559,restaurant,Muglia,52.4904342,13.4015487,,,,
6289,2143425571,fast_food,Hummus & Baba Ghanoush,52.4904667,13.4014056,,,Berlin,Gneisenaustraße
6290,2145256562,place_of_worship,Buddhistisches Tor Berlin,52.4925385,13.4125654,,,,
6291,2146656152,fast_food,Yoko Sushi,52.5664825,13.3961348,,,Berlin,Wollankstraße
6292,2146656155,dentist,K. Genger - Zahnärztin,52.5673951,13.3986549,,,Berlin,Wollankstraße
6293,2147941967,nightclub,Privatclub,52.5000715,13.4348491,,http://www.privatclub-berlin.de,Berlin,Skalitzer Straße
6294,2147953685,nightclub,Metrom Lounge,52.5029659,13.4474984,,,,
6295,2154327887,cafe,Thea & coffee,52.531218,13.346216,,,Berlin,Birkenstraße
6296,2154992197,atm,Berliner Volksbank,52.5118931,13.326802,,,,
6297,2155961177,cafe,"""You are welcome""",52.5249129,13.3989764,,,Berlin,Große Hamburger Straße
6298,2156721770,bar,Gallina,52.5023128,13.4305072,,,,
6299,2157483614,restaurant,Fam. Dang,52.5297359,13.4005012,,,Berlin,Torstraße
6300,2160083741,cinema,Delphi LUX,52.5060698,13.3305818,+49 30 322 931 322,https://yorck.de/kinos/delphi-lux,Berlin,Kantstraße
6301,2160817394,cafe,Café Grenzenlos,52.4892471,13.4527925,+49 30 64830642,https://www.cafe-grenzenlos.de/,Berlin,Plesser Straße
6302,2161242331,doctors,UroBerlin,52.4236203,13.398078,,,Berlin,Albulaweg
6303,2161518729,restaurant,Alisna,52.4999497,13.4407185,+49 1732089056,,Berlin,Oppelner Straße
6304,2162610874,parking,Parkhaus,52.536073,13.4751111,,,,
6305,2163096456,cafe,Café Sonnenstrahl,52.5259366,13.4779799,,,,
6306,2163774779,pub,Remise No 1,52.4444833,13.3854334,+49 30 7050280,https://remiseno1.business.site/,Berlin,Mariendorfer Damm
6307,2164610445,social_facility,Otto Dibelius Wohnstift,52.4330124,13.3922026,,,,
6308,2165687307,fast_food,Pazzi Pizza,52.4773493,13.423258,,,Berlin,Herrfurthstraße
6309,2167347246,cafe,Handbestand - Altbuchhandel und Kaffeehaus,52.5366195,13.3974957,,,Berlin,Brunnenstraße
6310,2168652415,restaurant,Karma,52.4473846,13.3968823,,,Berlin,Eisenacher Straße
6311,2169053649,bar,Poropati,52.4804034,13.4466449,,,,Weserstraße
6312,2171343152,cafe,Bertolini,52.5068798,13.3213697,,,Berlin,Grolmanstraße
6313,2171343186,restaurant,Brikz,52.5075667,13.3212913,,https://restaurantbrikz.com,Berlin,Grolmanstraße
6314,2172242128,restaurant,Sumi,52.5003018,13.2997066,,,Berlin,Damaschkestraße
6315,2173399329,kindergarten,Kita Spieltraum,52.5135475,13.4661533,,http://www.spieltraum-berlin.de/de_DE/kita-kinzigstrasse/,Berlin,Kinzigstraße
6316,2173401291,restaurant,Trattoria La Bruschetta,52.5133859,13.4311379,+49 30 55526317,http://www.labruschetta-berlin.de/,Berlin,Andreasstraße
6317,2173412443,fast_food,Burger Vision,52.5091877,13.4515194,,,Berlin,Warschauer Straße
6318,2174719857,brothel,Salon Prestige,52.4976682,13.2899211,+49 30 89069440,http://salon-prestige-berlin.de/,Berlin,Ringbahnstraße
6319,2175035189,university,Hochschule für Angewandte Wissenschaften Europa,52.5060988,13.3787343,,https://www.ue-germany.com,Berlin,Dessauer Straße
6320,2176082803,kindergarten,Verbundpflegestelle  Winnie-Pooh,52.4589224,13.3818201,,,Berlin,Werderstraße
6321,2176128667,cafe,Cafe Kurve,52.458605,13.3814251,,,Berlin,Friedrich-Wilhelm-Straße
6322,2179684658,restaurant,Matzbach,52.4892029,13.3954442,,,,
6323,2180504961,school,Wangari Maathai International School,52.4824554,13.3350661,,https://wangari-maathai-schule.jimdofree.com/,Berlin,Babelsberger Straße
6324,2181178529,cafe,Misch-Misch Café Bistro,52.5070482,13.3935248,+49 30 25926555,,Berlin,Rudi-Dutschke-Straße
6325,2181178530,cafe,Café Springfeld,52.5075282,13.3988291,,,,
6326,2181178545,pharmacy,Linden Apotheke,52.506761,13.398262,,,,
6327,2181178563,fast_food,La Gino,52.5069335,13.3922096,,,,
6328,2181178658,recycling,Deutsches Rotes Kreuz,52.5072101,13.3986072,,,,
6329,2181178770,restaurant,Tim Raue,52.506883,13.3913836,,,Berlin,Rudi-Dutschke-Straße
6330,2181178790,cafe,westberlin,52.5058194,13.3904613,,,Berlin,Friedrichstraße
6331,2181178797,restaurant,Ishin,52.5079532,13.3926131,,,Berlin,Charlottenstraße
6332,2181178800,fast_food,pepe,52.5068913,13.3952687,,,,
6333,2182534894,fast_food,F!sh&Ch!ps,52.5209952,13.4117495,,,,
6334,2182534895,fast_food,Pergamon,52.5209428,13.4118399,,,,
6335,2183466752,cafe,Starbucks,52.5097308,13.3732767,,,Berlin,Potsdamer Straße
6336,2183841782,cafe,Kaffee lieben wir,52.5032118,13.3792996,,https://croissanterie-berlin-cafe-snack.business.site,Berlin,Schöneberger Straße
6337,2184076361,restaurant,Amberd,52.4929045,13.3232191,+49 30 8614557,https://www.amberd.de/,Berlin,Uhlandstraße
6338,2185405200,restaurant,My Tibet Haus,52.5171568,13.4614423,,,Berlin,Proskauer Straße
6339,2185429617,restaurant,Golden Brown,52.4637289,13.334538,,,Berlin,Schönhauser Straße
6340,2187058416,cafe,Telefónica Basecamp,52.5179002,13.3879616,+49 30 34620749,https://www.basecamp.digital,Berlin,Mittelstraße
6341,2188253833,nightclub,The Door,52.5008789,13.3311044,,,Berlin,Joachimsthaler Straße
6342,2188514632,restaurant,Tsukushiya,52.5277352,13.401361,,,,
6343,2188663985,cafe,JOHANN Bäckerei,52.4925265,13.3553305,,,Berlin,Gleditschstraße
6344,2189329372,restaurant,Redo XXL Berlin,52.454478,13.3848716,+49 30 36413461,https://www.redoxxl.de/,,
6345,2190105993,cafe,Bar Italia,52.4901725,13.3860728,,,,
6346,2190105998,bureau_de_change,Exchange AG,52.4903504,13.3862251,,,,
6347,2190106010,restaurant,Ristorante Primavera,52.4901678,13.3859053,,,Berlin,Mehringdamm
6348,2190106059,restaurant,cocoro,52.4908399,13.3863823,,,Berlin,Mehringdamm
6349,2192141256,financial_advice,OMOS Equitypartners GmbH,52.5032361,13.312099,,,Berlin,Mommsenstraße
6350,2192860402,restaurant,Tapas y más,52.5101993,13.4060565,,,Berlin,Neue Grünstraße
6351,2196151350,cafe,Dujardin,52.5508274,13.3735134,+49 30 52666805,,Berlin,Uferstraße
6352,2197789273,pub,Bierhaus Tempelhof,52.4667941,13.385955,,,Berlin,Tempelhofer Damm
6353,2198204067,restaurant,Sushi Yana,52.5274893,13.3308865,,,Berlin,Waldstraße
6354,2198204068,restaurant,Toplife,52.5289387,13.3193035,,,,
6355,2198204070,fast_food,City Chicken 1,52.5273283,13.3277002,+49 30 33006913,http://www.city-chicken-1.de/,Berlin,Huttenstraße
6356,2201339795,dentist,Zahnarztpraxis Schröter,52.5129543,13.4082422,+49-30-2011480,,Berlin,Fischerinsel
6357,2203160508,restaurant,Boğaziçi,52.5271109,13.3335515,,,,
6358,2204566485,restaurant,mittendrin,52.5256767,13.4009335,,,Berlin,Sophienstraße
6359,2204643562,cafe,Hugo Park cafe,52.4820593,13.3302306,,,,
6360,2204880969,cafe,Panke Café,52.5449816,13.3742252,,,Berlin,Gerichtstraße
6361,2206758194,restaurant,La Fortuna da Sergio,52.5089965,13.3153497,,,Berlin,Goethestraße
6362,2209126224,bar,Bar Solut,52.5401924,13.3525383,,,,
6363,2210516861,taxi,Staatsoper,52.5172847,13.3945929,,,,
6364,2210522797,taxi,Dircksenstr. / Grunerstr.,52.5202249,13.4135212,,,,
6365,2210530421,taxi,Hotel de Rome,52.5158141,13.3926769,,,,
6366,2210535648,taxi,Alex Kaufhof,52.5202274,13.4160852,,,,
6367,2210539100,taxi,H4 Hotel Berlin-Alexanderplatz,52.5255726,13.4143067,,,,
6368,2210550432,taxi,Checkpoint Charlie,52.5071146,13.3903341,,,,
6369,2210553448,taxi,Technikmuseum,52.4988671,13.3770998,,,,
6370,2211265322,taxi,Turmstr. / Stromstr.,52.5256558,13.3411857,,,,
6371,2211288783,taxi,Philharmonie,52.5097876,13.3682131,,,,
6372,2211295269,taxi,Kriminalgericht,52.5266265,13.3534157,,,,
6373,2211379643,taxi,Senefelder Platz,52.5317969,13.4121526,,,,
6374,2211387353,taxi,Krankenhaus Friedrichshain,52.5243093,13.439114,,,,
6375,2211595028,taxi,Ordensmeisterstr.,52.4560407,13.3850433,,,,
6376,2211602067,taxi,Friedenstr.,52.4388868,13.3866509,,,,
6377,2211608276,taxi,Alt-Tempelhof,52.4652344,13.3854716,,,,
6378,2211975309,taxi,Karl-Bonhoeffer-Nervenklinik,52.5788366,13.3332569,,,,
6379,2212133295,taxi,Volkradstr.,52.4991349,13.5080951,,,,
6380,2212165976,taxi,Hotel Andel´s,52.5285,13.4569779,,,,
6381,2212273534,taxi,Columbia-Halle,52.4843761,13.3921168,,,,
6382,2212283250,taxi,Volksbühne,52.5265993,13.4117472,,,,
6383,2212294028,taxi,Speicher,52.5028378,13.4458441,,,,
6384,2212305598,taxi,Hotel Scandic,52.5050235,13.3748342,,,,
6385,2212308719,taxi,Theater des Westens,52.5055238,13.3291329,,,,
6386,2212311139,taxi,Café Keese,52.5121015,13.3164089,,,,
6387,2212313888,taxi,Deutsche Oper,52.5119116,13.3089052,,,,
6388,2212317117,taxi,Abacus Tierpark Hotel,52.500626,13.5205525,,,,
6389,2212343772,taxi,Trabbrennbahn Mariendorf,52.4306748,13.3870877,,,,
6390,2212970826,fast_food,Halil's Gemüsekebap,52.4703254,13.429482,,,Berlin,Warthestraße
6391,2213818303,bar,Curly,52.5479459,13.3668959,,,Berlin,Adolfstraße
6392,2215069778,fast_food,Star Pizza,52.4704659,13.4293894,,,,
6393,2216868224,restaurant,Kantine Umweltbundesamt (UBA),52.4927722,13.282174,,,Berlin,Bismarckplatz
6394,2218321934,cafe,Das Café in der Gartenakademie,52.4563332,13.2995177,,http://www.dascafeindergartenakademie.de/,Berlin,Altensteinstraße
6395,2218590013,fast_food,ViNa Gourmet,52.4748659,13.3281137,,,Berlin,Bundesallee
6396,2224736699,vending_machine,Schwalbe,52.537642,13.4237018,,,Berlin,Prenzlauer Allee
6397,2231299028,restaurant,Saravanaa Bhavan,52.5102165,13.3760977,,,Berlin,Potsdamer Platz
6398,2231321435,fast_food,wurststand HBF,52.5245138,13.3681395,,,,
6399,2232551186,cafe,Kaffee 9,52.5018861,13.43189,,,Berlin,Eisenbahnstraße
6400,2232813894,school,Hermann-Hesse-Gymnasium (Haus 3),52.4935666,13.4201501,,,,
6401,2237650109,brothel,Fahsai Thai Paradies,52.5549271,13.4153725,+49 30 23927364,,Berlin,Thulestraße
6402,2238527342,parking_entrance,Parkhaus Leibniz-Kollonaden,52.5020839,13.3134531,,,Berlin,Leibnizstraße
6403,2240184500,restaurant,Pan Africa,52.4723227,13.4427795,+49 30 54891287,,Berlin,Kirchhofstraße
6404,2240253754,restaurant,Samâdhi,52.5144958,13.3813349,,http://www.samadhi-vegetarian.de/,Berlin,Wilhelmstraße
6405,2245080198,cafe,Fior di Mocca,52.4673434,13.4318209,,,,
6406,2245253678,doctors,Dr. Gunnar Winkler / Dr. Beate Reichebner,52.5069836,13.3235233,,,,
6407,2245836213,pub,Turandot,52.4894903,13.3922155,,,,
6408,2248592549,restaurant,Skykitchen,52.5285151,13.4573709,,,Berlin,Landsberger Allee
6409,2255624853,cafe,Agnes Neuhaus Café,52.5914557,13.3992462,,,,
6410,2256111701,cafe,Café Wunder,52.5277872,13.3393944,,,Berlin,Jonasstraße
6411,2258203499,cafe,Café Pförtner,52.5518654,13.3743804,+49 30 50369854,,Berlin,Uferstraße
6412,2258208113,fast_food,Altin Sofra,52.5519269,13.3829074,,,Berlin,Badstraße
6413,2259025210,fast_food,Kümes Hühnerhaus,52.5519559,13.3828325,,,Berlin,Badstraße
6414,2260323123,fast_food,Thai Son,52.53424,13.437879,+49 30 428 58 389,http://www.asia-thaison.de,Berlin,Danziger Straße
6415,2262623769,cafe,Seestern,52.4355359,13.4156664,,,Berlin,Mohriner Allee
6416,2264296523,cafe,Il Milanese del Tacco,52.5518655,13.3840183,+49 30 49918363,,Berlin,Stettiner Straße
6417,2266030779,pub,Quelleck,52.5288404,13.385434,,,,
6418,2266097994,parking,Parkhaus Bavaria,52.5156318,13.4630634,,,,
6419,2266131890,kindergarten,Kita Villa Lobo,52.5804104,13.3953324,,,,
6420,2266143112,fast_food,Veloce. Chicken & Chips,52.4862333,13.3214009,,,Berlin,Berliner Straße
6421,2266143117,restaurant,Galeb,52.4863028,13.3201176,,,Berlin,Blissestraße
6422,2266143137,restaurant,Veloce. Buon gusto. Pizza e pasta,52.4862229,13.321281,,,Berlin,Berliner Straße
6423,2266143240,fast_food,Uhland Bistro,52.4868452,13.3222597,,,,Uhlandstraße
6424,2266181719,kindergarten,Kita Lotusblüte,52.5772272,13.4010697,,,,
6425,2266759360,restaurant,Abirams,52.4922322,13.3944295,,,Berlin,Zossener Straße
6426,2267151310,brothel,Bar Rouge,52.514537,13.3879151,+49 30 20143413,,Berlin,Französische Straße
6427,2267204696,kindergarten,Kita St-Ursula,52.5150869,13.334787,,,Berlin,Wegelystraße
6428,2272817595,pub,Vereins-Eck 67,52.4585332,13.3784434,,,,
6429,2272817899,pub,Blumenthal-Eck,52.459772,13.3813757,,,,
6430,2272819038,pub,Bose-Eck,52.4627447,13.377428,,,,
6431,2274277516,restaurant,Bombay Spice,52.5141429,13.3815125,,,Berlin,Wilhelmstraße
6432,2275847312,cafe,Trinkaus Café,52.4788243,13.4444784,+49 30 92274149,https://cafebartrinkaus.eatbu.com,Berlin,Roseggerstraße
6433,2276215936,fast_food,Chinapfanne,52.4800244,13.4429725,,,Berlin,Sonnenallee
6434,2277566671,car_rental,Hertz,52.4563524,13.4110205,,,,
6435,2278275404,cafe,ZDF Café,52.5172785,13.3873773,,,,
6436,2279835630,restaurant,Englers,52.4590953,13.3042982,+49 30 30364236,https://englers-restaurant.de/,Berlin,Englerallee
6437,2280520813,language_school,"Akademie für Fremdsprachen GmbH, private Fachschule",52.4997568,13.318155,,,Berlin,Lietzenburger Straße
6438,2280779378,arts_centre,Crystal,52.4848036,13.3912374,,,Berlin,Columbiadamm
6439,2280779399,kindergarten,Evangelische Kita 1,52.4859936,13.3924437,,https://evkvbmn.de/index.php?id=338,Berlin,Schwiebusser Straße
6440,2281044959,place_of_worship,Evangelische Reformierte Bethlehemsgemeinde,52.4767583,13.4419312,,,Berlin,Richardstraße
6441,2281112714,fast_food,Viet Station,52.5215298,13.3238568,,,Berlin,Helmholtzstraße
6442,2281944556,nightclub,Amber Suite,52.4536189,13.3848147,,,Berlin,Mariendorfer Damm
6443,2284912291,cafe,Ampelmann,52.5039547,13.3306362,,https://www.ampelmann.de/shops-cafes/shop-am-kudamm/,Berlin,Kurfürstendamm
6444,2285378483,kindergarten,Katholische Kindertagesstätte St. Michael,52.504294,13.415159,,,Berlin,Dresdener Straße
6445,2285494280,cafe,Fräulein Frost,52.4818183,13.3798649,,,Berlin,Manfred-von-Richthofen-Straße
6446,2285840288,community_centre,Panke-Haus,52.5594987,13.3826265,,,Berlin,Soldiner Straße
6447,2285961891,childcare,Kita Tiponi II,52.4595639,13.3791987,,,Berlin,Friedrich-Franz-Straße
6448,2285962149,childcare,Kindergarten Krabbelkäfer,52.4569827,13.3822392,,,Berlin,Burgemeisterstraße
6449,2286176643,cafe,Ahenam,52.4984717,13.3538283,,,,
